"cell","mean_prob"
3737,0.38215
3738,0.284327272727273
3739,0.25852
3740,0.482173684210526
3741,0.482031578947368
3744,0.285045454545455
3745,0.1415
3753,0.16884
3754,0.16808
3755,0.140628571428571
3756,0.144714285714286
3757,0.516614285714286
3763,0.607233333333333
3764,0.5743
3765,0.335784615384615
3766,0.335684615384615
3767,0.285472727272727
3768,0.581512
3795,0.144
3801,0.07685
3818,0.3816
3819,0.25809
3820,0.634175
3830,0.629517857142857
3832,0.561936363636364
3837,0.581092
3838,0.61005
3839,0.335553846153846
3840,0.3352
3841,0.517052380952381
3842,0.608670833333333
3843,0.582132
3868,0.61396
3870,0.336938461538462
4055,0.571721739130435
4056,0.624537037037037
4065,0.623759259259259
4066,0.6323
4067,0.567481818181818
4068,0.519013043478261
4069,0.382628571428571
4070,0.4317125
4071,0.496431818181818
4082,0.624892592592593
4083,0.613336
4084,0.334976923076923
4085,0.511730434782609
4086,0.382642857142857
4088,0.383642857142857
4089,0.445135294117647
4090,0.334653846153846
4091,0.140771428571429
4092,0.335561538461538
4093,0.332092307692308
4094,0.334230769230769
4095,0.445817647058824
4096,0.514880952380952
4102,0.584241666666667
4103,0.571565217391304
4104,0.6144
4112,0.583712
4113,0.514614285714286
4114,0.554586363636364
4115,0.582492
4116,0.582084
4117,0.581176
4118,0.583476
4119,0.631625
4141,0.583432
4142,0.517669565217391
4143,0.285818181818182
4163,0.382378571428571
4171,0.3836
4172,0.381635714285714
4175,0.335946153846154
4184,0.526185714285714
4185,0.383528571428571
4186,0.451583333333333
4187,0.496668181818182
4188,0.571947826086956
4191,0.617448148148148
4202,0.456794736842105
4203,0.1938875
4204,0.142171428571429
4205,0.383235714285714
4206,0.4466
4207,0.380335714285714
4208,0.4322625
4209,0.582312
4210,0.43070625
4211,0.143471428571429
4212,0.1924
4213,0.285236363636364
4214,0.581332
4215,0.143457142857143
4223,0.515552380952381
4224,0.07625
4225,0.077975
4226,0.07555
4227,0.454294736842105
4234,0.628467857142857
4235,0.524385714285714
4236,0.4304625
4237,0.282709090909091
4238,0.286009090909091
4239,0.141485714285714
4240,0.1923375
4241,0.1926875
4242,0.581024
4268,0.383392857142857
4269,0.517614285714286
4273,0.074575
4283,0.07455
4288,0.07785
4289,0.5771
4290,0.581196
4291,0.3355
4292,0.580484
4308,0.482247368421053
4309,0.416157142857143
4310,0.285727272727273
4311,0.480521052631579
4312,0.5737
4313,0.61224
4314,0.638153571428571
4315,0.609266666666667
4342,0.381285714285714
4532,0.509417391304348
4533,0.638457142857143
4544,0.572639130434783
4545,0.561054545454545
4546,0.431325
4547,0.516052380952381
4548,0.567995454545455
4549,0.516665
4565,0.495236363636364
4566,0.481652631578947
4567,0.337538461538462
4568,0.334207692307692
4569,0.336407692307692
4570,0.307675
4571,0.143357142857143
4572,0.285454545454545
4573,0.524366666666667
